0.0368,0.008791209,0.284637135,0,0,0,0,0.006063433,0.015127389,0.052404439,0.00170068,0.000780031,0,0.013493253,0,0.005424955,0,0.011029412,0,0,0,0,0,0,0,0.005698006,0.003225806,0,0.002090592,0,0,0,0.230417755,0,0.003814367,0,0,0.000637349,0,0.006558312,0,0.003250711,0,0,0,0.037735849,0,0,0,0,0,0,0,0,0.002919708,0,0.005284016,0.018678496,0.03148855,0.002772876,0.027303754,0,0.037267081,0.005716619,0,0,0,0,0,0,0.000558036,0,0,0.239269406,0,0,0,0
0.0064,0.147252747,0,0,0,0,0,0,0,0,0,0,0.007651109,0,0,0.168173599,0.050228311,0,0.025246981,0,0,0,0.001733102,0,0,0.316239316,0.35483871,0,0,0,0,0,0.000652742,0,0,0,0.33201581,0.003824092,0,0,0,0,0,0.008130081,0,0.012578616,0.005772006,0,0,0,0,0,0,0,0,0,0,0.000233481,0.002862595,0,0.001137656,0,0,0,0,0,0,0,0.011848341,0,0,0,0,0.00913242,0.000817661,0.038071066,0,0.002824859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0112,0,0.003770028,0,0,0,0,0,0,0,0,0,0.003060444,0.154422789,0,0,0.01369863,0.000919118,0.167947311,0,0,0,0,0,0,0.230769231,0.125806452,0,0,0,0,0,0.000652742,0.001455604,0,0.041666667,0.023715415,0.009560229,0,0,0,0.000406339,0,0,0,0.006289308,0.041847042,0,0,0,0,0,0,0,0,0,0,0.001167406,0.000954198,0.00025208,0.001137656,0,0,0,0,0,0.000640205,0,0.033175355,0.009478673,0,0,0,0,0.000817661,0.030456853,0,0
0,0.002197802,0,0,0,0,0,0,0,0,0,0,0,0.013493253,0,0.003616637,0,0,0.003293085,0,0,0,0,0,0.019047619,0,0.019354839,0,0,0,0,0,0,0,0,0,0.292490119,0.000637349,0,0,0,0,0,0.073170732,0,0.018867925,0,0,0,0,0,0,0.222222222,0.001706485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007109005,0,0,0.130434783,0,0,0,0.220812183,0,0.02259887
0.0224,0.006593407,0.012252592,0,0,0,0,0.118003731,0.184713376,0.009864365,0,0,0.006120888,0,0,0.001808318,0,0,0.004390779,0,0,0,0,0,0,0.014245014,0.006451613,0,0,0,0,0,0.08616188,0,0.014621742,0,0,0.005736138,0,0.000570288,0,0.001219017,0,0,0,0,0.199134199,0,0,0,0,0,0,0,0,0,0,0.002568293,0.117366412,0.000504159,0.013651877,0,0.00310559,0.016741527,0,0,0,0,0.007109005,0,0.005580357,0,0,0.001826484,0,0,0,0
0,0,0.001885014,0,0,0,0,0.003731343,0,0,0,0,0,0.032983508,0,0.285714286,0.01369863,0.003676471,0,0,0,0,0.024263432,0,0,0.008547009,0.067741935,0,0,0,0,0,0,0,0.007628735,0.083333333,0.015810277,0.188655194,0,0,0,0.000812678,0,0,0,0.018867925,0.002886003,0,0,0,0,0.006289308,0,0.006825939,0,0,0,0.002334812,0.003816794,0.001008319,0,0,0,0.00285831,0,0,0,0,0.123222749,0.023696682,0,0,0,0.000913242,0.260016353,0.010152284,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020304569,0.035714286,0.076271186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0,0,0,0,0.035714286,0.002824859
0,0,0,0.061643836,0.075757576,0.011235955,0,0,0,0,0,0,0,0.00149925,0,0,0,0,0.019758507,0,0,0,0,0,0,0,0.006451613,0,0,0,0.1,0,0,0.00727802,0,0,0,0.099426386,0,0,0,0.001219017,0,0,0,0,0,0.043478261,0,0,0,0.234800839,0,0.124573379,0.008759124,0,0,0,0,0.000756239,0,0.01042654,0,0,0,0,0,0,0.014218009,0.004739336,0,0,0,0,0.133278823,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653846154,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01826484,0,0,0.153846154,0.064516129,0.424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076142132,0.392857143,0.290960452
0.3008,0.008791209,0.011310085,0,0,0,0,0.004197761,0.00477707,0.001233046,0,0,0.003060444,0.28035982,0,0.278481013,0,0.009191176,0.005488474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003916449,0,0,0,0.043478261,0.001274697,0,0,0,0.001625356,0,0,0,0,0.053391053,0,0,0,0,0,0,0,0,0,0,0.003035256,0.033396947,0,0.023890785,0,0,0,0,0,0,0,0.004739336,0,0.000558036,0,0,0.001826484,0,0,0,0
0,0.021978022,0,0.01369863,0,0,0,0.003264925,0,0,0,0,0.000765111,0.146926537,0,0.075949367,0.02283105,0.001838235,0.021953897,0,0,0,0.005199307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197628458,0.001274697,0,0,0,0,0,0,0,0.006289308,0.002886003,0,0,0,0,0,0,0.006825939,0,0,0,0.000233481,0,0,0,0,0,0,0,0,0,0,0.061611374,0.099526066,0,0,0,0.000913242,0.004088307,0.012690355,0,0
0,0,0,0,0,0,0.03902439,0,0,0.001849568,0.007227891,0.068642746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003484321,0,0,0,0,0.002911208,0,0,0,0,0,0.004847448,0,0.0146282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002801774,0,0.155785228,0,0.000947867,0,0.00204165,0,0.754569191,0.002560819,0.009104704,0,0,0,0,0,0.000913242,0,0,0,0
0,0,0,0,0,0,0.209756098,0.001399254,0,0,0.180697279,0.016380655,0.001530222,0,0,0,0,0.000919118,0,0,0,0,0,0,0,0,0,0.006178288,0,0,0,0.114583333,0,0.00727802,0.002542912,0,0,0,0,0.003421728,0,0.006907761,0,0,0,0,0,0,0,0,0,0.090146751,0,0,0.01459854,0.004545455,0,0.000700444,0,0.009579027,0,0.028436019,0,0.00204165,0,0.005221932,0.058258643,0.497723824,0,0,0.004464286,0,0,0,0,0,0,0
0,0,0,0.047945205,0,0.016853933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696864,0,0,0.28125,0,0,0,0,0,0,0.505376344,0.000855432,0,0,0,0,0,0,0,0,0.144067797,0,0,0.002096436,0,0,0.037956204,0.259090909,0,0.000233481,0,0,0,0.007582938,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0
0,0,0,0.082191781,0.318181818,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005199307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001274697,0.010752688,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0.004192872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.005617978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007665505,0.147783251,0,0,0,0,0,0,0,0,0.053763441,0,0,0,0,0,0,0,0,0.282608696,0,0,0,0,0,0,0.008759124,0.022727273,0,0,0,0,0,0.002843602,0,0,0,0,0,0.007587253,0,0,0,0,0.078431373,0,0,0,0,0
0.008,0.013186813,0.12535344,0,0,0,0,0.007462687,0.106687898,0.183723798,0,0.003900156,0.322111706,0.00149925,0,0.001808318,0,0.114889706,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0.005085823,0,0,0.001912046,0,0.007698888,0,0.003250711,0,0,0,0.006289308,0.004329004,0,0,0,0,0.002096436,0,0,0,0,0.003963012,0.016577166,0.145038168,0.003529115,0.013651877,0,0.055900621,0.008166599,0,0,0.000640205,0,0,0,0.002232143,0,0,0.033789954,0,0,0,0
0,0,0,0,0,0,0.002439024,0.001865672,0,0.000616523,0.016156463,0.000780031,0,0,0,0.001808318,0,0,0,0,0,0,0.019064125,0,0,0,0,0.00353045,0.009059233,0,0,0,0,0,0.024793388,0,0,0.162523901,0.010752688,0.011976048,0,0.164973588,0,0,0,0,0,0,0,0,0,0.006289308,0,0,0.001459854,0,0.003963012,0.002568293,0,0.018653895,0,0.011374408,0,0.004083299,0,0,0.241357234,0.001517451,0,0,0.0234375,0,0,0,0.00572363,0,0,0
0.0048,0.002197802,0.002827521,0,0,0,0.002439024,0.094216418,0.00477707,0,0.00212585,0,0.005355777,0,0,0,0,0.021139706,0.009879254,0,0,0,0,0,0,0,0,0,0.002787456,0,0,0,0.005221932,0.050946143,0,0,0,0.096876992,0,0.010265184,0,0.034132466,0,0,0,0,0.044733045,0,0,0,0,0.004192872,0,0,0,0,0,0.007004436,0.006679389,0.003781195,0.005688282,0,0,0.180890159,0,0,0.008322663,0.000758725,0.004739336,0,0.229352679,0,0,0,0.008994276,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001808318,0,0,0.003293085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0.105691057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310559,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01978022,0,0,0,0,0,0,0,0,0,0,0,0.148425787,0,0.009041591,0.392694064,0,0.003293085,0,0,0,0,0,0,0.014245014,0.135483871,0,0,0,0,0,0,0,0,0,0,0.000637349,0,0,0,0,0,0,0,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025380711,0,0.002824859
0.0032,0,0,0,0,0,0,0.019123134,0.000796178,0,0.00042517,0.000780031,0.000765111,0.007496252,0,0.025316456,0.00913242,0.009191176,0.317233809,0,0,0,0.272097054,0,0,0.001424501,0.006451613,0,0,0,0.025,0,0.001958225,0.195778748,0.118245391,0,0.003952569,0,0,0.00570288,0,0.00365705,0,0,0,0.025157233,0.007215007,0.02173913,0,0,0,0.044025157,0,0.015358362,0,0,0,0.006537474,0,0.009579027,0,0,0.00621118,0.015924867,0,0,0.017925736,0.000758725,0.028436019,0.009478673,0.005580357,0,0,0,0.282910875,0,0,0
0,0,0,0,0.03030303,0.005617978,0,0,0,0,0.00042517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221674877,0.025,0.041666667,0,0.000727802,0,0,0,0,0,0.000570288,0,0.000406339,0,0,0,0,0,0,0,0,0,0,0,0,0.010218978,0.072727273,0,0.000233481,0,0,0,0.002843602,0,0,0,0,0.00128041,0.001517451,0,0,0.001116071,0,0.019607843,0,0,0,0,0
0,0,0.000942507,0,0,0,0.002439024,0.013526119,0.021496815,0.022194821,0.006377551,0.021060842,0.017597552,0,0,0,0,0.002757353,0,0,0,0,0,0,0,0,0,0.013239188,0.010452962,0.009852217,0,0,0.015013055,0.028384279,0.023521933,0,0,0.01402167,0.021505376,0,0,0.225924421,0,0,0,0,0.005772006,0,0,0,0,0,0,0,0.00729927,0,0.511228534,0.322437544,0.000954198,0.041593143,0.009101251,0.001895735,0.01242236,0.089015925,0,0.020887728,0.008322663,0.000758725,0,0,0.259486607,0,0,0.010045662,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000765111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652742,0,0,0.041666667,0,0,0,0,0,0,0.352941176,0,0,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0032,0,0.007540057,0,0,0,0.024390244,0.005130597,0.006369427,0.003082614,0.026360544,0.017160686,0.006120888,0,0,0.001808318,0,0.002757353,0.00219539,0,0,0,0.005199307,0,0,0.005698006,0,0.025595763,0.012543554,0,0,0,0.006527415,0.358806405,0.019707565,0,0,0.006373486,0,0.142001711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019815059,0.009806211,0.001908397,0.174691202,0.006825939,0,0,0.016333197,0,0.026109661,0.033930858,0.014415781,0,0,0.166294643,0,0,0.000913242,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0.189189189,0,0,0.089430894,0,0.050314465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01552795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000942507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.007905138,0,0,0,0,0,0.176470588,0,0,0.421383648,0.001443001,0,0,0,0,0,0,0,0,0,0,0,0.003816794,0,0,0,0.043478261,0,0.115384615,0,0,0,0,0,0,0,0,0.00456621,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0,0.287671233,0,0,0.076190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0.217391304,0,0,0,0.005076142,0.321428571,0.005649718
0.0016,0.002197802,0,0,0,0,0,0.000932836,0.001592357,0,0,0,0.005355777,0.002998501,0,0.003616637,0.00913242,0,0.003293085,0,0,0,0,0,0,0,0.003225806,0,0,0,0,0,0,0,0,0,0.007905138,0.002549395,0,0,0.297297297,0,0.294117647,0.487804878,0,0,0.007215007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158385093,0,0,0,0,0,0,0,0,0,0,0.001826484,0,0,0,0
0.0448,0.010989011,0.001885014,0,0,0,0,0.114738806,0.005573248,0,0,0,0,0.005997001,0,0.047016275,0,0.163602941,0.00219539,0,0,0,0,0,0,0.042735043,0.009677419,0,0,0,0,0,0.001958225,0.000727802,0.03051494,0,0,0.00446144,0,0.001140576,0,0,0,0.008130081,0,0.031446541,0,0,0,0,0,0,0,0,0,0,0,0.000700444,0.066793893,0,0.01592719,0,0.00310559,0.00244998,0,0,0,0,0.002369668,0,0.001116071,0,0,0.002739726,0,0,0,0
0,0,0,0,0.03030303,0.033707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001733102,0,0,0,0,0,0,0,0.05,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023060797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001635323,0,0,0
0,0,0,0.047945205,0.090909091,0.303370787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052410901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003201024,0,0,0,0,0,0.196078431,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.068493151,0.060606061,0.185393258,0,0,0,0,0.00297619,0,0,0,0,0,0,0,0.00219539,0,0,0,0.149046794,0,0,0,0,0,0.022299652,0,0.025,0,0.001305483,0.00363901,0,0,0,0.013384321,0,0,0,0,0,0,0,0,0,0.195652174,0.161016949,0,0,0,0,0.0221843,0.005839416,0.009090909,0,0,0,0.000756239,0,0.081516588,0,0,0,0,0.035211268,0.025796662,0.007109005,0,0.000558036,0,0,0,0.013082584,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347826087,0,0,0,0,0,0
0,0,0,0.109589041,0,0,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0.008781559,0,0,0,0.147313692,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0.005736138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031446541,0,0,0,0,0,0,0,0,0,0.006635071,0,0,0,0,0.000640205,0.000758725,0.274881517,0.274881517,0,0,0,0,0.225674571,0,0,0
0,0,0,0,0,0,0.002439024,0,0,0,0.00212585,0,0.002295333,0,0,0,0,0,0,0,0,0,0.012131716,0,0,0,0,0,0.006968641,0.187192118,0,0.072916667,0,0,0,0,0,0,0.064516129,0.00142572,0,0,0,0,0,0,0,0,0,0,0,0.01048218,0,0,0,0.540909091,0.002642008,0.000700444,0,0.000756239,0,0.399052133,0,0,0,0,0.003201024,0.022003035,0,0,0.001116071,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696864,0.236453202,0,0.041666667,0,0,0,0,0,0,0.172043011,0,0,0,0,0,0,0,0,0,0,0,0,0.006289308,0,0,0.2,0,0,0,0,0,0,0.017061611,0,0,0,0,0.000640205,0.002276176,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004197761,0.005573248,0.00431566,0,0,0.002295333,0,0,0,0,0.000919118,0,0,0,0,0,0,0,0,0,0,0.000696864,0,0,0,0.002610966,0.002911208,0,0,0,0,0,0.099515255,0,0.00365705,0,0,0,0,0,0,0,0,0,0.002096436,0,0,0.001459854,0,0,0.073780061,0,0.002016637,0,0,0,0.004491629,0,0,0.001920615,0.000758725,0,0,0.005022321,0,0,0.001826484,0,0,0,0
0.0016,0.004395604,0.012252592,0,0,0,0.002439024,0.192630597,0.165605096,0.45622688,0.00127551,0.007800312,0.060443764,0.00149925,0,0.009041591,0,0.012867647,0.012074643,0,0,0,0,0,0,0.017094017,0.003225806,0.013239188,0.002787456,0.004926108,0,0,0.047650131,0.00727802,0.020343293,0,0,0.017845762,0.010752688,0.406615341,0,0.017066233,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0.004379562,0,0.371202114,0,0.009541985,0.010839425,0.018202503,0.000947867,0.01242236,0.268681094,0,0.002610966,0.003201024,0.002276176,0,0,0.046875,0,0,0.021917808,0,0,0,0
0.0864,0.008791209,0.207351555,0,0,0,0,0.012593284,0.017515924,0.006781751,0,0,0.022953328,0.002998501,0,0.001808318,0,0.097426471,0.003293085,0,0,0,0,0,0,0.058404558,0,0,0,0,0,0,0.09464752,0,0.003814367,0,0,0.000637349,0,0.000285144,0,0.001625356,0,0.032520325,0,0,0.115440115,0,0,0,0,0,0,0,0,0,0,0.00186785,0,0.003781195,0.249146758,0,0.01242236,0.00081666,0,0,0,0,0,0,0.001116071,0,0,0.017351598,0,0,0,0
0,0,0.007540057,0,0,0,0.051219512,0.004664179,0.000796178,0.006165228,0.333333333,0.477379095,0.00841622,0,0,0,0,0.002757353,0.003293085,0,0,0,0.003466205,0,0,0,0,0.533980583,0.026480836,0,0,0,0.00848564,0.055312955,0.010171647,0,0,0.025493945,0,0.046763616,0,0.286875254,0,0,0,0,0,0,0,0,0,0.008385744,0,0,0.002919708,0,0.010568032,0.011207098,0.014312977,0,0.002275313,0.008530806,0,0.018783177,0,0.167101828,0.302176697,0.017450683,0,0,0.026227679,0,0,0.002739726,0,0,0,0
0.2176,0.167032967,0.133836004,0,0,0,0,0.006529851,0.003184713,0.007398274,0,0.000780031,0.016832441,0.00149925,0,0.003616637,0,0.008272059,0,0,0,0,0,0,0,0.028490028,0,0,0,0,0,0,0.00848564,0,0.004450095,0,0,0,0,0.001996008,0,0.002844372,0,0.016260163,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0.003502218,0.178435115,0,0,0,0.00621118,0.00122499,0,0,0,0,0,0,0.001116071,0,0,0.170776256,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.015306122,0.003900156,0,0,0,0,0,0,0,0,0,0,0.01559792,0,0,0,0,0,0.020905923,0.039408867,0,0.03125,0,0.008005822,0,0,0,0,0.021505376,0.000570288,0,0,0,0,0,0,0,0,0,0,0,0.150943396,0,0.011945392,0.633576642,0.081818182,0.001321004,0,0,0.002520797,0,0,0,0,0,0,0.008962868,0.276176024,0.007109005,0,0,0,0,0,0.000817661,0,0,0
